onset	duration	trial_type	value	sample	stim_file
2679.96728515625		blank_white_screen	705	5488573	
2680.15576171875		tool_visual_imagery_task	602	5488959	tools/shovel_PNG7598.png
2683.16796875		blank_white_screen	705	5495128	
2697.2841796875		blank_white_screen	705	5524038	
2697.47216796875		tool_visual_imagery_task	602	5524423	tools/hand_saw_PNG9540.png
2700.48388671875		blank_white_screen	705	5530591	
2714.90087890625		blank_white_screen	705	5560117	
2715.08447265625		tool_visual_imagery_task	602	5560493	tools/broom_PNG58.png
2718.1005859375		blank_white_screen	705	5566670	
2733.05078125		blank_white_screen	705	5597288	
2733.23388671875		animal_visual_imagery_task	602	5597663	animals/owl_PNG26.png
2736.25048828125		blank_white_screen	705	5603841	
2750.81689453125		blank_white_screen	705	5633673	
2751.00390625		animal_visual_imagery_task	602	5634056	animals/dog_PNG50396.png
2754.01708984375		blank_white_screen	705	5640227	
2768.1669921875		blank_white_screen	705	5669206	
2768.3515625		animal_visual_imagery_task	602	5669584	animals/tiger_PNG23242.png
2771.3671875		blank_white_screen	705	5675760	
2828.68310546875		blank_white_screen	705	5793143	
2828.87744140625		animal_visual_imagery_task	602	5793541	
2831.88330078125		blank_white_screen	705	5799697	
2846.94970703125		blank_white_screen	705	5830553	
2847.134765625		tool_visual_imagery_task	602	5830932	
2850.14990234375		blank_white_screen	705	5837107	
2864.93310546875		blank_white_screen	705	5867383	
2865.12060546875		tool_visual_imagery_task	602	5867767	
2868.13330078125		blank_white_screen	705	5873937	
2882.39990234375		blank_white_screen	705	5903155	
2882.58349609375		animal_visual_imagery_task	602	5903531	
2885.5830078125		blank_white_screen	705	5909674	
2900.666015625		blank_white_screen	705	5940564	
2900.85400390625		tool_visual_imagery_task	602	5940949	
2903.8662109375		blank_white_screen	705	5947118	
2918.1826171875		blank_white_screen	705	5976438	
2918.37451171875		animal_visual_imagery_task	602	5976831	
2921.3828125		blank_white_screen	705	5982992	
2935.59912109375		blank_white_screen	705	6012107	
2935.7998046875		animal_visual_imagery_task	602	6012518	
2938.81591796875		blank_white_screen	705	6018695	
2953.53271484375		blank_white_screen	705	6048835	
2953.728515625		tool_visual_imagery_task	602	6049236	
2956.73291015625		blank_white_screen	705	6055389	
2971.81591796875		blank_white_screen	705	6086279	
2971.99853515625		tool_visual_imagery_task	602	6086653	
2975.01611328125		blank_white_screen	705	6092833	
2989.8154296875		blank_white_screen	705	6123142	
2990.00537109375		tool_visual_imagery_task	602	6123531	
2993.01611328125		blank_white_screen	705	6129697	
3007.34912109375		blank_white_screen	705	6159051	
3007.53759765625		animal_visual_imagery_task	602	6159437	
3010.548828125		blank_white_screen	705	6165604	
3025.14892578125		blank_white_screen	705	6195505	
3025.341796875		animal_visual_imagery_task	602	6195900	
3028.3486328125		blank_white_screen	705	6202058	
3078.48193359375		blank_white_screen	705	6304731	
3078.6669921875		tool_visual_imagery_task	602	6305110	tools/phone_PNG48887.png
3081.68212890625		blank_white_screen	705	6311285	
3096.33203125		blank_white_screen	705	6341288	
3096.515625		animal_visual_imagery_task	602	6341664	animals/dog_PNG50396.png
3099.53173828125		blank_white_screen	705	6347841	
3113.681640625		blank_white_screen	705	6376820	
3113.865234375		animal_visual_imagery_task	602	6377196	animals/tiger_PNG23242.png
3116.8818359375		blank_white_screen	705	6383374	
3131.36474609375		blank_white_screen	705	6413035	
3131.556640625		animal_visual_imagery_task	602	6413428	animals/crab_PNG37.png
3134.56494140625		blank_white_screen	705	6419589	
3148.78125		blank_white_screen	705	6448704	
3148.9697265625		tool_visual_imagery_task	602	6449090	tools/microwave_PNG15726.png
3151.9814453125		blank_white_screen	705	6455258	
3166.86474609375		blank_white_screen	705	6485739	
3167.041015625		tool_visual_imagery_task	602	6486100	tools/ax_PNG9104.png
3170.0478515625		blank_white_screen	705	6492258	
3184.18115234375		blank_white_screen	705	6521203	
3184.37158203125		tool_visual_imagery_task	602	6521593	tools/pen_PNG7418.png
3187.38134765625		blank_white_screen	705	6527757	
3201.84765625		blank_white_screen	705	6557384	
3202.03369140625		animal_visual_imagery_task	602	6557765	animals/monkey_PNG18716.png
3205.0478515625		blank_white_screen	705	6563938	
3219.98095703125		blank_white_screen	705	6594521	
3220.1767578125		tool_visual_imagery_task	602	6594922	tools/bottle_opener_PNG24.png
3223.18115234375		blank_white_screen	705	6601075	
3238.19775390625		blank_white_screen	705	6631829	
3238.37255859375		animal_visual_imagery_task	602	6632187	animals/elephants_PNG18808.png
3241.380859375		blank_white_screen	705	6638348	
3255.79736328125		blank_white_screen	705	6667873	
3255.9833984375		animal_visual_imagery_task	602	6668254	animals/snake_PNG4053.png
3258.99755859375		blank_white_screen	705	6674427	
3274.03076171875		blank_white_screen	705	6705215	
3274.22705078125		tool_visual_imagery_task	602	6705617	tools/phone_PNG48887.png
3277.23046875		blank_white_screen	705	6711768	
